image_path,caption,split
3333039854_461329aac2.jpg,Band practice is cramped quarters .,val
3209620285_edfc479392.jpg,Two people stand out on the beach and hold long sticks that have flames on each end .,val
3607489370_92683861f7.jpg,A mountain biker on a blue mountain bike gets air time .,val
3169394115_2193158cee.jpg,a white and brown dog stands on a stone wall at night whilst snow is falling .,val
3046430047_d7b10123d0.jpg,A man and two women dressed in costumes .,val
2565618804_8d7ed87389.jpg,A crowd watches from the background as a young male sits atop a round shaped water fountain .,val
2224450291_4c133fabe8.jpg,A man in blue takes a photo of the person taking a photo of him .,val
2883324329_24361e2d49.jpg,Little boy sitting on the sidewalk outside .,val
2371809188_b805497cba.jpg,Boy rock climbing on a blue wall while an adult looks away .,val
3356284586_21c6f155a5.jpg,Asian woman in traditional dress and white fur collar,val
2268115375_69884e958d.jpg,A man carries dead birds while walking down a hill .,val
3667822570_d39850e217.jpg,The men fight during the game .,val
3286017638_c688c83e3d.jpg,Two people in brown uniforms playing in a soccer match .,val
468918320_9c275b877f.jpg,The man and woman sitting on a bench are kissing .,val
2053777548_108e54c826.jpg,A tan dog jumps up to catch a tennis ball .,val
3373069977_bc73e9e409.jpg,two snowboarders jump .,val
497791037_93499238d8.jpg,a boy jumping off a swing,val
247706586_7e25c7adf8.jpg,A man in a blue shirt and jeans poses by large mossy rocks .,val
452345346_afe1248586.jpg,"a brown , black and white dog holding a tire in its mouth while standing on sand",val
3579686259_b1fe6aefc9.jpg,"A Sheltie runs through the forest with his tongue out , mouth open .",val
2586911841_41b7a48c91.jpg,A girl in white pants and a blue tank top jumps .,val
2720215226_5a98ff2bd3.jpg,"A brown dog has a blue and white ribbon pinned to him , and teal and yellow ribbons behind him .",val
3371567346_b6522efdb8.jpg,A couple look at some artwork .,val
3086523890_fd9394af8b.jpg,A brown dog is jumping on top of a smaller white dog and there is a colorful ball on the floor .,val
3330333217_1a69497a74.jpg,A black man in a blue shirt stands next to a black man in a red robe .,val
1876536922_8fdf8d7028.jpg,Two dogs run through the water and both hold the same toy in their mouths .,val
2521983429_33218366bd.jpg,A dog and his owner at a rocky beach .,val
3467843559_a457ce37b6.jpg,Three young boys one is holding a camera and another is holding a green toy all are wearing tee shirts and smiling .,val
3672944692_8d24a44fc6.jpg,Two people with balloons climb a hill .,val
3019857541_3de3e24f54.jpg,A brown dog leaps in the air over colorful leafs,val
2473737724_355599a263.jpg,Children are practicing judo on red and white mats .,val
1461653394_8ab96aae63.jpg,A white and black dog wrestle together .,val
2891162278_fbf96be4f4.jpg,A person dressed in blue performing a back flip .,val
749840385_e004bf3b7c.jpg,A man in a white shirt is on his cellphone by the gate .,val
3330680118_4e541889c1.jpg,A kid sits on a skiing device in the snow .,val
3103264875_2a8d534abc.jpg,A white dog with brown ears runs on the green grass with an orange dog toy .,val
3080056515_3013830309.jpg,The boy is whispering in the girls ear .,val
1015584366_dfcec3c85a.jpg,A grey dog is leaping over a fallen tree .,val
136639119_6040b00946.jpg,A person is rock climbing .,val
2084217208_7bd9bc85e5.jpg,A woman is riding her bicycle .,val
1420060020_7a6984e2ea.jpg,A masked person in a fight stance .,val
3557148230_7fc843e5de.jpg,A boy standing on a tricycle .,val
3560726559_4c4bed9f2d.jpg,A young boy wearing a suit and top hat is holding hands with a girl in a green dress .,val
2092870249_90e3f1855b.jpg,"A person lies half under a car , face-down .",val
2060031241_a3ae7a06bb.jpg,A young boy is holding a PlayStation controller over his head .,val
2159447283_fab8c272b0.jpg,A young redheaded girl wearing a Spider-Man costume is riding a hobby horse .,val
3482879314_d3387e95b1.jpg,A crowd watches a biker on a wire .,val
3509611207_7645b1d28d.jpg,Three girls with head wraps carrying objects while standing on unpaved surface .,val
3602676311_824b2c04ba.jpg,The cyclist is making a high jump with his bike .,val
3234115903_f4dfc8fc75.jpg,"Women playing a game similar to hockey , but with no ice .",val
1398613231_18de248606.jpg,This man and little girl are relaxing in an innertube on the water .,val
1429814475_0b592b9995.jpg,A lady with a scooter sits on the side of the sidewalk .,val
3672940355_47f30e2b28.jpg,Young girl in pink shirt kicking blue ball .,val
2765747519_2b851e01d6.jpg,A child is mostly hidden in a green shopping bag .,val
3217291172_10ef70af88.jpg,Two black males are posing for a picture with winter clothes on .,val
2648310638_d6c576b5e4.jpg,Person in blue top and shorts wearing a cap standing on a road with mountain with trees in the background .,val
2293149170_38fb2257ea.jpg,A child laying in the midst of stuffed toys and blankets .,val
3512033861_a357bb58b6.jpg,Many people have gathered in the street .,val
512101751_05a6d93e19.jpg,A white dog with a muzzle is running through an uncut field with a fence nearby .,val
339350939_6643bfb270.jpg,There is a dog running along the beach .,val
2367318629_b60cf4c4b3.jpg,Five children dressed in black cloaks and hats .,val
3084149186_4bc08b0752.jpg,A climber hangs from a rock face while another watches .,val
3591094476_b61acd63d6.jpg,A woman with purple hair has two dogs on leashes .,val
2268729848_d418451226.jpg,a young man wearing a green and white shirt hanging by two straps in a subway car,val
3517124784_4b4eb62a7a.jpg,"A woman in a brown strip is taking a swing with a baseball bat at a yellow ball , whilst another woman is waiting on the sideline .",val
2553188198_da1123a723.jpg,Two dogs playing with a ball in a puddle .,val
3699318394_6193f2c8e0.jpg,"Near snowflake sign , man sits while another stands wearing badge and headphones .",val
2921578694_a46ae0d313.jpg,A man is parasailing in the ocean with a clear sky .,val
2219805467_370ee1b7aa.jpg,A yellow dog carries a ball in its mouth on the beach .,val
140526326_da07305c1c.jpg,A man rock climbs with a city and body of water in the background .,val
3549464203_8ab9c6160b.jpg,A small child is climbing up playground equipment while hands reach toward her from behind bars .,val
3240351042_5d29c94b0e.jpg,Brown ramp structure with a person on ski 's in midair .,val
2586911841_41b7a48c91.jpg,A girl in a blue shirt leaps into the air .,val
2755952680_68a0a1fa42.jpg,A guy is doing a trick on a bike .,val
3276475986_66cd9cc7e4.jpg,Asian women standing near a pole .,val
3612485097_b706d950ed.jpg,A black man leans over as a white man jumps on his back backwards .,val
3544793763_b38546a5e8.jpg,Two men battle it out in a boxing match with white gloves .,val
2500567791_101d5ddee3.jpg,A brown and black bull runs from a small black dog .,val
3698607223_22fe09763a.jpg,A skier is skiing down the snow wearing a white shirt and black shorts .,val
244867897_d00369a779.jpg,Two brown dogs fight over some cloth .,val
3468130925_2b1489d19a.jpg,One man in a rugby uniform is grabbing the arm of another man holding a football .,val
2887614578_ed7ba21775.jpg,Two red dogs running in green grass by a fence .,val
511844627_0ec78e01e9.jpg,A person skis down a steep snowy hill .,val
2070831523_5035d5537e.jpg,Woman rides bicycle in autumn wearing brown jacket,val
236730743_0d4fd8de5a.jpg,A person in a hat reaches with a paddle while sitting in a canoe on a lake .,val
2647062476_5ef31ba867.jpg,A group of girls are waiting outside of a potty-potty .,val
2735290454_1bd8bc5eac.jpg,The furry black dog is wearing a neon yellow collar .,val
2636514498_01fcc5f501.jpg,A toddler plays on a playground .,val
244368383_e90b6b2f20.jpg,"A large group of people fill the picture , which is taken from above .",val
2460134050_06de9f5c4a.jpg,A large white and black dog is running very fast through the grass .,val
3372251830_baa3665928.jpg,A girl in green looks at the camera and stands in front of a huge crowd of indescript faces .,val
3436395540_63bc8f2fe0.jpg,Three dogs wearing colored outfits running .,val
2650568697_ffb79bf2ea.jpg,Two men are sitting on steps in front of a city building .,val
1468389504_c724bdcad0.jpg,Two girls in pink are playing on yellow playground bars .,val
537758332_8beb9cf522.jpg,Two girls slide down the air-filled slide .,val
2710698257_2e4ca8dd44.jpg,Man standing on top of jagged rocks near the ocean .,val
1269470943_ba7fc49b4d.jpg,The little boy fell face first into the grass while playing football .,val
3120266797_47e7d91614.jpg,A group stands in the distance while the sky casts interesting light on some clouds .,val
2321466753_5606a10721.jpg,A toddler grasping a wooden object .,val
3063544435_10516c6937.jpg,people row in a crew boat .,val
2801851082_8c3c480c0f.jpg,A boy holding a float .,val
1433088025_bce2cb69f8.jpg,There is a man with yellow pants and a man with black pants .,val
1579198375_84b18e003a.jpg,A woman sings in a club with a guitarist behind her .,val
3502459991_fdec2da131.jpg,A person wearing yellow headphones shoots a gun at a target .,val
2527163162_d0fb802992.jpg,A young girl dressed in a uniform is holding a very long stick .,val
2709359730_13bca100af.jpg,"Several dogs are running outside , with two vehicles in the background .",val
2250870111_8402d2319d.jpg,A woman smoking a cigarette is standing next to the road during a wintery day .,val
1329832826_432538d331.jpg,People waiting to cross the street in front of a pharmacy with lit up sign .,val
3514188115_f51932ae5d.jpg,The little girl in the blue dress is walking with a man along a railway track .,val
3057497487_57ecc60ff1.jpg,A person sitting in an airplane display .,val
1594038143_57f299aa8a.jpg,A man in a pink shirt is showing a magic trick to a boy in a blue shirt .,val
2607130765_97833d6ce1.jpg,Little kids run toward the goal while playing soccer .,val
2999638340_75bc8b165d.jpg,A brown dog is laying on snow .,val
2165459064_5b81ff23eb.jpg,Two white dogs running in a field,val
412101267_7257e6d8c0.jpg,Two black dogs are jumping and playing with a yellow tennis ball in the snow .,val
33108590_d685bfe51c.jpg,Three people prepare a table full of food with a police car in the background .,val
3278811919_d5a3432af6.jpg,Two people hike up a snowy hill .,val
3242007318_01e82171aa.jpg,Two Asian girls are standing outside a red brick building,val
1285067106_2adc307240.jpg,The young Ohio baseball player contemplates his pitch .,val
3665549027_d7fb05d157.jpg,A brown dog is rolling over in the grass while a white and brown dog stands next to it .,val
468871328_72990babd4.jpg,Two small dogs sit near a tree .,val
527946505_a51ade1578.jpg,a black dog about to jump into a lack to get a small ball .,val
3593222804_c187808ac3.jpg,A man surfing in rough water,val
233361142_d9d5f0cae9.jpg,"A black , brown , and tan dog jumps at the camera .",val
1164765687_7aca07bbe7.jpg,A man playing with a black dog on a white blanket .,val
255091927_2eb643beb2.jpg,Three people recline in massage chairs .,val
2377460540_8cfb62463a.jpg,A dog running through a forest in the winter time,val
2135360514_7dcb9ed796.jpg,A baby wearing a Santa hat and a red outfit playing with a Santa Claus figure .,val
2833560457_24aedf3bef.jpg,A light-colored dog runs through the grass .,val
306318683_5f1f875191.jpg,A boy on the street holds a box .,val
336551609_1385ab139e.jpg,Someone is walking through the snow with snow covered mountains behind them .,val
3520922312_e58a6cfd9c.jpg,Two people carrying bags walk together .,val
458735196_176e7df6b3.jpg,A wrinkled dog playing with a pink chew toy,val
3108544687_c7115823f5.jpg,A man and woman wearing sunglasses sitting on a rock .,val
2714703706_d21c5cb8df.jpg,Two dogs bite at each other on the carpet .,val
3225296260_2ee72b4917.jpg,Two racers driving an orange car,val
2461990494_c5ece064cc.jpg,A man wearing a backpack looking to the side .,val
2316097768_ef662f444b.jpg,A black guy smoking a cigarette .,val
2908859957_e96c33c1e0.jpg,A little girl in a yellow dress jumping rope .,val
3496028495_431cfdc042.jpg,A brown dog swimming in the water with a tennis ball in his mouth .,val
2632111399_b3c1630f8e.jpg,A catcher with a red shirt is standing in the dirt with his glove held out .,val
2964438493_413667c04a.jpg,Two dogs are playing outside .,val
2106772874_381824648b.jpg,A white dog opens its mouth near a smaller dog .,val
127488876_f2d2a89588.jpg,Two golfers are standing on the fairway looking off into the distance .,val
2043520315_4a2c782c90.jpg,People with a dog hike up a green mountain .,val
241031254_0c6f30e3d1.jpg,a bearded man in a white shirt and black shorts is hiking on a woodland path .,val
2302516347_26054442f9.jpg,A man and a woman looking at a photograph kiosk .,val
143237785_93f81b3201.jpg,A man holding a fish .,val
439037721_cdf1fc7358.jpg,Two people having a picnic by the shore .,val
2676648667_cb055b4fc6.jpg,Woman in grey shirt and dark skirt sitting in blue chair with white stars in front of a brick wall .,val
2561341745_2d77d3ff7d.jpg,A woman wearing a plaid skirt stands holding a cigarette .,val
2432709509_2a4d0c833f.jpg,A child is sitting on the grass by a concrete storm drain .,val
3530843182_35af2c821c.jpg,A couple practice different ways to wear sunglasses in front of a red car .,val
426065353_e9a604a01f.jpg,A woman lies on a bar surrounded by people .,val
2201978994_c444e64810.jpg,Two children in the woods near a pond .,val
3432550415_e7b77232de.jpg,A boy stands on a rail with his arms outstretched .,val
207275121_ee4dfa0bf2.jpg,Large brown dog runs through a large grassy area .,val
2593695271_4d9cc9bd6f.jpg,Little kids walk with their backpacks outside of a market .,val
3162095736_cc41dd41ff.jpg,Some children are playing in a woodland stream .,val
3682277595_55f8b16975.jpg,A greyhound walks in the rain through a large puddle .,val
2752175795_c9def67895.jpg,two men sitting on opposite sides of a bus stop,val
2389107995_ec756f3514.jpg,A black dog swims through the water .,val
2452238877_2340609c6e.jpg,A Golden Retriever jumping off a wood porch .,val
3485599424_94de8ede51.jpg,A brown and white dog standing in a yard .,val
516998046_1175674fcd.jpg,A dog running through water .,val
2051194177_fbeee211e3.jpg,A tan dog is running through shallow water with a stick in its mouth .,val
2834103050_512e5b330a.jpg,A beach with people standing on the sand,val
3215081286_d55541aa6b.jpg,There are some people in a restaurant and two men walking by them,val
571507143_be346225b7.jpg,Children are being splashed with water .,val
3001612175_53567ffb58.jpg,One woman is sitting on steps another woman is coming down them .,val
3073579130_7c95d16a7f.jpg,Man with facial hair wearing red and white Palestinian style headscarf .,val
3679407035_708774de34.jpg,"A brown haired man is wearing a blue shirt that says , "" Boys will do boys "" .",val
3183519385_311555d5f5.jpg,Someone is surfing a giant wave .,val
347186933_880caaf53b.jpg,a lady hangs from a tree with blue stuff tied around her .,val
2148013097_6a4f495bc5.jpg,"Two young children , one wearing a red striped shirt , are looking in through the window while an adult in a pink shirt watches from behind .",val
3339558806_b4afdc8394.jpg,The mother and child have a personal moment in the yard .,val
3265209567_b3b9c8e0fe.jpg,A dog running along beside a cow in a grassy field .,val
3582814058_564776f26c.jpg,Six people are posing for a picture in front of a wall with graffiti .,val
1923476156_e20976b32d.jpg,A person on a bike has a white dog on a leash .,val
2112661738_de71b60b88.jpg,A dog is standing in a small pool of water on top of a mountain .,val
2343525685_3eba3b6686.jpg,a man holding on to a rock wall,val
3477369101_8e0c61d8f4.jpg,Dog rolling in grass,val
2786299623_a3c48bd318.jpg,A woman in a bikini pulls a dog on a leash at the beach .,val
2542415282_9240e1b5fc.jpg,Girls playing in a sand playground .,val
3004290523_d1319dfdb4.jpg,A man with an arm cast films something on video while another man is looking at the camera .,val
3154152744_4e93ec8a62.jpg,Two dogs playing together in the snow .,val
3132832452_c354c6396c.jpg,A man is sitting on a couch holding a baby while surrounded by children .,val
3285298241_9b1ed98d19.jpg,A man in blue uniform about to throw a basketball .,val
2144049642_070cf541b4.jpg,The little girl is using colored pencils to decorate a coloring book .,val
1579287915_4257c54451.jpg,A man is standing on a big rock overlooking a valley .,val
1244140539_da4804d828.jpg,A small dog is sitting on white carpet .,val
3576536763_3c8c4f232e.jpg,A girl is walking next to the small waves that crash in the ocean .,val
512163695_51a108761d.jpg,A man walks between houses,val
3138399980_d6ab8b2272.jpg,A woman in a park stands with her arm up in the air .,val
408627152_1feaa4b94e.jpg,A dog in a life jacket sitting on a boat with a man in the cockpit .,val
3021318991_fa28e3bca7.jpg,A woman hockey player in an orange strip is striking the ball with her stick .,val
2088532947_c628e44c4a.jpg,two young girls hug each other in the grass .,val
449287870_f17fb825d7.jpg,A female toddler wearing a pink shirt is playing on a playground .,val
2671602981_4edde92658.jpg,The girl in the bathing suit is poised in midair next to the blue water .,val
3614595423_f9e0ab4fb0.jpg,"Several children are in a tree , laughing and with their hands on their chins .",val
2059842472_f4fb61ea08.jpg,A baby crawls next to a street against a blue sky .,val
2915183095_4ed4aa4f37.jpg,Three people stand on a basketball court as a ball flies through the air .,val
2224995194_518859d97d.jpg,two people repel down into a hole .,val
3084034954_fe5737197d.jpg,A man at a casino hugging two colorfully dressed show girls .,val
3730011701_5352e02286.jpg,The little girl in the yellow hat is buried up to her waist in the sand on the beach .,val
407569668_19b3f8eaf6.jpg,People on laptops in front pf a large window .,val
824782868_a8f532f3a6.jpg,A smiling girl in a hat carrying a striped cloth in a field .,val
3392019836_c7aeebca1c.jpg,two people play a game at a carnival .,val
3334057289_68ece38a85.jpg,A tiger striped dog stands in a weird position and looks to the side .,val
3009047603_28612247d2.jpg,A child falling back to kick a soccer ball .,val
498492764_fe276e505a.jpg,An elderly man in a suit locks his bike .,val
3484576025_a8c50942aa.jpg,Dog with toy in mouth jumps over bar decorated with prize ribbons .,val
3223606402_bb2aa6db95.jpg,The skateboarder is in the air while holding his board .,val
2603792708_18a97bac97.jpg,Two people are walking towards a group of people on the beach at sunset .,val
2410562803_56ec09f41c.jpg,Three people sitting in front of a store on a bench .,val
3287963317_186491ee78.jpg,Four people sitting in the snow at the base of a frozen waterfall .,val
532131603_c82d454c8a.jpg,The black and white dog sprints through the red parachute tunnel on the grassy field .,val
2854207034_1f00555703.jpg,"There is one person lying in a large , green field .",val
463786229_b54c9a3436.jpg,A bee clings to a yellow flower .,val
3478084305_9e1219c3b6.jpg,A boy jumps off a short wall with his arms out .,val
3347798761_5c5260b000.jpg,A person on a dirt bike doing a trick over a hill .,val
3450874870_c4dcf58fb3.jpg,two people wearing skis on chairlift,val
3125158798_0743dae56e.jpg,A well dressed man and woman are posing for a picture .,val
2249264723_d08655d9f2.jpg,a boy jumps on the bright colored pillows .,val
2650485780_29d89268d7.jpg,Six children playing musical instruments and singing in what appears to be a church .,val
2579572274_826598b14a.jpg,A little girl is talking on a cellphone on the floor of a living room .,val
2095478050_736c4d2d28.jpg,Three children watch a man onstage playing guitar .,val
1574401950_6bedc0d29b.jpg,A little boy is jumping off the top of a slide .,val
369802520_9825f2cd84.jpg,A tan dog is walking through snow .,val
3401333624_4b6af8c1d7.jpg,Skiiers on a snowy mountain .,val
3520321387_710ab74cda.jpg,Mother and son grin for the camera,val
514990193_2d2422af2c.jpg,Girl poses on couch on suburban lawn .,val
2218519240_cac5aab53c.jpg,A man wears a mask around his mouth and a hair net by a brick wall .,val
2611651553_61f859837e.jpg,"A young woman , topless except for paint or mud .",val
2759089516_cbb993cb92.jpg,A child attempts to enter a house through the doggy door .,val
3694991841_141804da1f.jpg,A tatooed person shakes their hair and beats a drum .,val
3640241166_b1ab7a8e7a.jpg,A young woman is standing on the grass with a video camcorder in her hand,val
3300019891_8f404d94a1.jpg,There is a large gathering of people in costumes outside on the street .,val
3399944164_ec24123945.jpg,A man and a woman are laid back relaxing on the couch .,val
3067971348_69af5bb309.jpg,Pedestrians and bikers crossing a busy street,val
2563578471_9a4e4c2ecc.jpg,a young boy wearing a spiderman shirt sitting on a wall next to the beach .,val
494329594_6e751372a0.jpg,A black woman in a pink bikini is sitting on a towel on a lounge chair .,val
3364026240_645d533fda.jpg,A snowboarder on a wide plain of snow,val
3281611946_f42deed2e1.jpg,Two men have fun drinking,val
525863257_053333e612.jpg,A man with a tan hat and jacket is fishing in green waters .,val
3003612178_8230d65833.jpg,A woman waving at the camera and smiling .,val
2075041394_0b3ea1822d.jpg,A brown dog chasseing a white dog .,val
2528489543_546c1ca81f.jpg,One blue and one green water slide .,val
2943023421_e297f05e11.jpg,A blueish green car on a dirt road splashing water on the left .,val
3517127930_5dbddb45f6.jpg,A boy hits the ball at a baseball game .,val
3112635165_2d614d7c1a.jpg,A black and white dog holds a stick in his paw for chewing or playing .,val
240583223_e26e17ee96.jpg,A running golden retriever,val
370442541_60d93ecd13.jpg,A man sitting on a park bench watching pigeons .,val
3109688427_d2e702456c.jpg,A man and young girl stand together looking at something with a small child nearby .,val
781118358_19087c9ec0.jpg,A little boy jumping on the bed,val
2344699642_4fae2f4e07.jpg,A dog is jumping to catch a Frisbee .,val
2320125735_27fe729948.jpg,A black dog standing in the grass near a volleyball .,val
2763601657_09a52a063f.jpg,A man and woman walk up a sidewalk away from the water .,val
2837908308_8bc25c6b02.jpg,A tan dog jumping over an obstacle .,val
2139519215_8ca16dd192.jpg,A girl walks next to a pool .,val
964197865_0133acaeb4.jpg,A child plays with a toy in the grass .,val
2665586311_9a5f4e3fbe.jpg,"Two girls , one running away from the wall .",val
2841449931_84a05850ec.jpg,A man in a pink shirt and sunglasses is sitting in the sun .,val
2527163162_d0fb802992.jpg,A boy dressed in a plaid kilt with a brown hat wields a long pole .,val
361092202_3d70144ebd.jpg,A hiker discovers a feature in an otherwise barren landscape .,val
2656890977_7a9f0e4138.jpg,The boy who is walking is wearing grey shorts and no shirt .,val
302983277_69a4e732e4.jpg,A man in a yellow jacket is riding a horse through the mountains .,val
754852108_72f80d421f.jpg,Two men wearing sunglasses .,val
1332492622_8c66992b62.jpg,People stand on a colorful balcony .,val
2977379863_2e8d7a104e.jpg,A group of children dressed for halloween stand in line with the exception of one girl .,val
534669139_1a4f8ab9d5.jpg,A close-up of a man and woman wearing hats with pins on them,val
2195419145_36722e8d54.jpg,A man in a suit and an officer smile for the camera .,val
2813992915_f732cf8539.jpg,Bike rider jumping obstacles .,val
2707969386_94dde00ce4.jpg,A small dog jumping over an obstacle .,val
2873188959_ff023defa9.jpg,The young man takes an acrobatic leap into the water .,val
2816259113_461f8dedb0.jpg,A dog goes through an obstacle course while his owner runs beside him .,val
2077346067_0a3a5aae65.jpg,A man dressed in black and holding a package in his hands is walking on a sidewalk near a police sign asking for witnesses to a road dealth to step forward .,val
241109594_3cb90fe2a3.jpg,A black and white dog swimming with a stick in its mouth .,val
2591486448_48d5438343.jpg,A dog 's head is in the lap of a person eating off a small plate .,val
2009636597_e3f4fe19fb.jpg,A young man is smoking a cigarette while holding a maroon guitar .,val
1204996216_71d7519d9a.jpg,A child is laying down on a wooden bench .,val
343073813_df822aceac.jpg,A dog with golden fur is chest deep in water .,val
428408242_b32faf2240.jpg,A dog running with a Frisbee .,val
516725192_c9cdd63878.jpg,a man in a yellow cap is on the beach carrying a fishing pole .,val
2933643390_1c6086684b.jpg,Three footballers in a tackle .,val
3063544435_10516c6937.jpg,Five people are paddling a kayak in the ocean with the city behind them .,val
2085255128_61224cc47f.jpg,A boy high in the air above the dirt and water near the red rock cliffs .,val
1663454406_5e2cf8c5bb.jpg,A man wearing sunglasses holds a sign at a demonstration .,val
3091962081_194f2f3bd4.jpg,The man is dressed in black and smiling while another man is drinking and an elderly woman is standing near a fence .,val
3595643050_d312e4b652.jpg,A yellow dog stands on his hind legs .,val
3540598210_972f0ff573.jpg,A young girl holds her hair as the wind blows .,val
2715337869_e4fe36db50.jpg,a girl jumps off of a raft .,val
3454315016_f1e30d4676.jpg,The large white bird grazes the water .,val
3524975665_7bec41578b.jpg,Woman with hat staring in the distance at park with sculpture .,val
2266901263_4324af1f03.jpg,The three kids are wearing soccer uniforms on a grass field .,val
3255017708_2b02bfcdcf.jpg,A man wearing US flag boxer shorts is standing on a stairway .,val
2267923837_ae88678497.jpg,Four children are standing to pose for a photo .,val
3136404885_f4d8f1d15a.jpg,Two men walking past a mural of a car .,val
2775249812_f4db95e818.jpg,A girl in a white coat stands in the middle of a fountain and a boy in the background laughs .,val
421808539_57abee6d55.jpg,A brown puppy walking through the snow .,val
134724228_30408cd77f.jpg,Two young women are walking along a rural path bordered by trees .,val
246094557_e174a5914f.jpg,A girl trains her white dog with treats .,val
2877088081_7ca408cb25.jpg,A boy in jeans and a black shirt skating down a stair rail .,val
2964438493_413667c04a.jpg,A tan dog plays with a white dog in a baby pool .,val
3271385712_ffd34f2de5.jpg,The boy is looking up at the girl as another girl ignores them .,val
496380034_d22aeeedb3.jpg,A black and tan dog and a black and white dog are playing ball in the grass .,val
3282434895_1c1efc1475.jpg,"Young boy in a dark green shirt , behind a black fence near a pool .",val
3225025519_c089c14559.jpg,A man speaks into a microphone being held by another man .,val
2272823323_3b7291cd47.jpg,Two men in red and orange jackets leaning on poles in the snow .,val
3243588540_b418ac7eda.jpg,A girl sits patiently as another one draws henna on her .,val
3025549604_38b86198f5.jpg,Four children on stools in a diner .,val
2464259416_238ef13a2e.jpg,Two dogs looks at each other while standing on the dirt .,val
778885185_3f6905370b.jpg,A brown dog chases a tattered ball around the yard .,val
279901198_e7a88c855a.jpg,A brown dog being chased in a rural area,val
216172386_9ac5356dae.jpg,A motocross bike is being ridden over rocks .,val
3214885227_2be09e7cfb.jpg,A man boating along a river near the shore .,val
824123145_59243e504e.jpg,Women walking beneath a blue sky and powerlines .,val
3392293702_ccb0599857.jpg,A white and black dog is about to catch an object while it stands in a snowy field .,val
2644326817_8f45080b87.jpg,The black dog is dropping a red disc on a beach .,val
3293751136_b0ce285dc3.jpg,A couple is sharing a kiss on a cold sunny day .,val
3335097235_538f4777c3.jpg,Black and white dog running outside .,val
2113530024_5bc6a90e42.jpg,A group of guys playing soccer on a field .,val
1142847777_2a0c1c2551.jpg,A woman is riding her bicycle in traffic,val
506478284_7cf8bdbe36.jpg,A couple outside a church after a wedding .,val
514222303_cb98584536.jpg,A little girl in a hat and red pants balances on tightropes .,val
3614881872_ccf9739b0e.jpg,"A snowboarder jumps off an old , snow-covered building .",val
2469351714_d72becd21e.jpg,The little girl jumps up into the air with the sand beneath her .,val
2384353160_f395e9a54b.jpg,A man in a black fedora smiles at the camera .,val
2130203183_49bae96b96.jpg,A brown dog sits alone in front of a snowbank .,val
3185787277_b412d7f5b7.jpg,"Four men who look alike sit in chairs , while two of them drink from glasses .",val
3383037991_8f07784b81.jpg,A brown dog sits on a couch .,val
1193116658_c0161c35b5.jpg,A young girl rides a unicycle next to another riding a scooter on a busy street .,val
1244306891_8e78ae1620.jpg,A group of friends smile for a picture at the beach .,val
3242088278_43eea5d17e.jpg,A bald eagle near a pond of water .,val
3223809913_ae15d14d9a.jpg,"A skateboarder does a trick in the air , another watches and so does a crowd .",val
3084149186_4bc08b0752.jpg,The man wearing a brown shirt clings to a rock .,val
2479652566_8f9fac8af5.jpg,A little girl wearing sunglasses puts her feet into the kitchen sink .,val
3304030264_da3dd18c7b.jpg,He is in the air on his skateboard .,val
2272823323_3b7291cd47.jpg,Two mountaineers are looking ahead on a snowy trail .,val
383223174_7165a54c30.jpg,Two dogs and a person .,val
414568315_5adcfc23c0.jpg,"A young Chinese girl playing the drums with two chopsticks , a pot , and a blue plastic bowl .",val
185057637_e8ada37343.jpg,"Five people , wearing dark blue shirts , give a presentation outdoors .",val
2298097636_c5de0079de.jpg,Two dogs are running on the grass .,val
90011335_cfdf9674c2.jpg,A boat on the water .,val
3439128755_84409b8823.jpg,A brown dog wearing a pink shirt is followed by a brown dog wearing a yellow shirt .,val
3500115252_9404c066a8.jpg,A black dog is playing with a blue doll on a white carpet .,val
3269895626_7b253c82ed.jpg,A man on a dirt bike is covered in mud .,val
2301525531_edde12d673.jpg,A black and white dog running in a snowy park .,val
3548191125_514f47e493.jpg,A little boy wearing red jumps into the air .,val
3369354061_2bab79f91f.jpg,A little girl in a green dress with blue dots is carrying a box with a handle .,val
3325157569_8084ab3293.jpg,There is a college basketball player shooting a jumped .,val
3486154327_8be7c78569.jpg,Three children are sitting on the top of a staircase .,val
532914728_c5d8d56b0b.jpg,A little boy is sliding down a teal and blue slide .,val
236474697_0c73dd5d8b.jpg,several young people posing for this photo holding beers,val
481887827_f8975dabf1.jpg,Four people sit around a campfire and the sky is blue behind them .,val
3518608016_46453d8b18.jpg,A woman plays with her dog outside .,val
3215847501_c723905ba4.jpg,A group of hikers looks at the tops of mountains .,val
493109089_468e105233.jpg,boy playing on some metal bars,val
3710971182_cb01c97d15.jpg,Three guys are going for the ball in a field hockey game .,val
948196883_e190a483b1.jpg,"There is a man using an ATM machine , while a man sleeps on the ground next to him .",val
3420469425_2980b4cd30.jpg,A priest holding a book is looking towards a woman and her baby .,val
2496236371_61dec88113.jpg,Someone in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air .,val
2874984466_1aafec2c9f.jpg,The black and white dog is herding the sheep .,val
2947172114_b591f84163.jpg,"Four children , in uniforms of two different teams , are playing football .",val
3446762868_06e9d9d899.jpg,A skateboarder in the air in front of wires .,val
2679851489_a58780291e.jpg,"Two dogs , one coming toward the camera while one walks in the background .",val
2560388887_55abc9083d.jpg,Three kites are in the air in front of a mountain range .,val
